image_id,original,ooi,objects_disappeared,objects_other,n_distinct_objects,masked_area,total_area,height,width,p_masked,entropy,BG,person,bicycle,car,motorcycle,airplane,bus,train,truck,boat,traffic light,fire hydrant,stop sign,parking meter,bench,bird,cat,dog,horse,sheep,cow,elephant,bear,zebra,giraffe,backpack,umbrella,handbag,tie,suitcase,frisbee,skis,snowboard,sports ball,kite,baseball bat,baseball glove,skateboard,surfboard,tennis racket,bottle,wine glass,cup,fork,knife,spoon,bowl,banana,apple,sandwich,orange,broccoli,carrot,hot dog,pizza,donut,cake,chair,couch,potted plant,bed,dining table,toilet,tv,laptop,mouse,remote,keyboard,cell phone,microwave,oven,toaster,sink,refrigerator,book,clock,vase,scissors,teddy bear,hair drier,toothbrush
272,https://s3.amazonaws.com/deepangelai/results/person/375026e8-b9e7-4fbb-9d93-32ce0f9ee120/original.jpg,person,1,4,4,48608,383040,504,760,0.126900585,6.443172841,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,https://s3.amazonaws.com/deepangelai/results/person/4d42ed22-55da-4858-bd56-0d78a5cd1f0c/original.jpg,person,5,6,6,1043623,1486848,1408,1056,0.701902952,5.414788855,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
274,https://s3.amazonaws.com/deepangelai/results/person/70ea528f-3abc-4da5-b7ed-b470c9971d69/original.jpg,person,1,0,1,1415976,1484032,1496,992,0.954141151,4.604768222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,https://s3.amazonaws.com/deepangelai/results/person/5281bae8-db74-4b7f-ba2f-ce638430b350/original.jpg,person,12,6,3,999369,1486848,1056,1408,0.672139318,5.046208205,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,https://s3.amazonaws.com/deepangelai/results/person/736a9849-a850-4177-85b9-878cadb568d3/original.jpg,person,6,4,5,91004,1488384,912,1632,0.061142823,4.952743616,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,https://s3.amazonaws.com/deepangelai/results/person/427dbe2e-d7a6-467a-855a-eda800e42b21/original.jpg,person,1,4,3,1193765,1486848,1408,1056,0.802883012,5.161404367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
278,https://s3.amazonaws.com/deepangelai/results/person/a14a9a59-ecf9-4564-a15b-9e5650d9d6b4/original.jpg,person,5,3,3,474918,1426432,1592,896,0.332941213,3.237539576,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
279,https://s3.amazonaws.com/deepangelai/results/person/e8be1e19-c49f-4583-8871-2f66ff01624e/original.jpg,person,1,1,2,21672,864000,800,1080,0.025083333,5.491453191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,https://s3.amazonaws.com/deepangelai/results/person/f9e1b631-bcdc-4ade-9a13-dab068798107/original.jpg,person,2,0,1,54202,162688,328,496,0.333165323,5.8690966,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,https://s3.amazonaws.com/deepangelai/results/person/259cac8c-4fee-4b93-af82-2509608bcfe8/original.jpg,person,1,0,1,205995,1496000,1000,1496,0.137697193,4.250205033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,https://s3.amazonaws.com/deepangelai/results/person/aafdf066-aa32-4d41-9a92-41d569e07786/original.jpg,person,3,3,4,973028,1486848,1408,1056,0.654423317,5.520054164,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
283,https://s3.amazonaws.com/deepangelai/results/person/ac256f09-b589-4c99-bae8-0d703f526d16/original.jpg,person,3,2,3,37270,221184,384,576,0.168502242,5.199824021,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
284,https://s3.amazonaws.com/deepangelai/results/car/42028d14-f254-42bb-9688-edf1f0e70b8c/original.jpg,car,1,1,2,91430,152192,328,464,0.60075431,6.195260195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,https://s3.amazonaws.com/deepangelai/results/cat/b198c053-0360-4ad5-b29c-816574cf755b/original.jpg,cat,1,2,3,1593,118400,296,400,0.013454392,7.100050368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,https://s3.amazonaws.com/deepangelai/results/cat/faf54ca9-d5ff-41e6-b75b-8d35d17e487a/original.jpg,cat,1,0,1,150954,560640,584,960,0.269252997,5.627066573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,https://s3.amazonaws.com/deepangelai/results/person/21b262cd-f429-4d59-8d09-0bde76d039b5/original.jpg,person,1,1,2,488892,1488256,1232,1208,0.328499935,6.267095332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
288,https://s3.amazonaws.com/deepangelai/results/person/311eadc5-6c71-4c3f-ba84-c65a7bc9ecd3/original.jpg,person,2,1,2,368528,1494336,1032,1448,0.246616557,2.124999909,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,https://s3.amazonaws.com/deepangelai/results/person/37372b8c-7fec-4e8c-95a5-ddb1fbc29bc1/original.jpg,person,1,0,1,230080,843200,680,1240,0.272865275,2.994158167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,https://s3.amazonaws.com/deepangelai/results/person/73c97632-e0be-4d04-ae70-ebfa9808f07b/original.jpg,person,2,4,3,613112,1486848,1056,1408,0.412356878,4.666556778,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,https://s3.amazonaws.com/deepangelai/results/airplane/205009cd-4c09-493c-8b91-7023083ac5e1/original.jpg,airplane,1,0,1,675526,1494592,968,1544,0.451980206,3.43692172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,https://s3.amazonaws.com/deepangelai/results/person/ca1bccc9-93d5-41b3-b35d-65989e838924/original.jpg,person,2,3,3,418406,1490944,1024,1456,0.2806316,4.86912041,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,https://s3.amazonaws.com/deepangelai/results/person/f151b976-255f-4eb0-bc1f-8176e741003f/original.jpg,person,2,3,4,47128,1486720,920,1616,0.031699311,6.438959959,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,https://s3.amazonaws.com/deepangelai/results/person/f8e3a8b4-ce2b-499d-b941-aebd3ca90882/original.jpg,person,1,0,1,27360,112896,336,336,0.242346939,5.965255932,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,https://s3.amazonaws.com/deepangelai/results/person/2bc557f5-da73-4551-8305-c917ceff12fc/original.jpg,person,1,4,4,135460,1492864,872,1712,0.090738339,6.148682873,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
296,https://s3.amazonaws.com/deepangelai/results/person/740ec290-d7bc-4c62-8f23-7cb67b159fa7/original.jpg,person,2,1,2,377215,656640,608,1080,0.574462415,5.590148115,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,https://s3.amazonaws.com/deepangelai/results/person/ba2e2ce8-e0f2-46aa-afbe-891ffc912f03/original.jpg,person,8,2,2,325724,372096,456,816,0.875376247,5.715912442,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
298,https://s3.amazonaws.com/deepangelai/results/car/eaeb9a1a-420e-49a1-aa68-0b196cda3327/original.jpg,car,1,0,1,27552,47872,176,272,0.575534759,5.804943313,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,https://s3.amazonaws.com/deepangelai/results/person/e915f01e-3e45-48d6-8876-a92dbf40a172/original.jpg,person,1,0,1,167076,369024,496,744,0.452751041,6.894268584,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,https://s3.amazonaws.com/deepangelai/results/person/7e560f36-a950-438d-93ef-9eb133a405e7/original.jpg,person,2,2,3,612564,1228800,1280,960,0.498505859,5.482201094,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,https://s3.amazonaws.com/deepangelai/results/dog/efdd8608-03f7-484c-a463-9063c5ff080c/original.jpg,dog,1,2,3,34532,159744,384,416,0.216170873,5.695862153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
302,https://s3.amazonaws.com/deepangelai/results/person/c5b38c98-f852-4ade-912d-dcb3bf152a59/original.jpg,person,1,0,1,29643,602112,672,896,0.049231704,4.719132768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,https://s3.amazonaws.com/deepangelai/results/person/0b749eaa-eb19-4deb-a727-156d67883c42/original.jpg,person,1,0,1,173194,1488384,912,1632,0.116363788,3.848948227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,https://s3.amazonaws.com/deepangelai/results/person/562b3b3e-a027-40eb-ac39-a8140a21d6d7/original.jpg,person,2,0,1,657918,1488384,912,1632,0.44203512,4.240658553,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,https://s3.amazonaws.com/deepangelai/results/person/0f24102a-1baf-47ff-820c-a4b2b0eee93d/original.jpg,person,7,3,2,761394,921600,960,960,0.826165365,5.375214772,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,https://s3.amazonaws.com/deepangelai/results/person/8edda1e6-cd7c-4ab7-bc65-85b0bb453bb4/original.jpg,person,2,3,3,555824,1494336,1032,1448,0.371953831,5.412777483,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,https://s3.amazonaws.com/deepangelai/results/bird/f39c7808-eb81-4494-8fa5-58af12a5ce41/original.jpg,bird,2,0,1,682527,1496000,1496,1000,0.456234626,4.893785484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,https://s3.amazonaws.com/deepangelai/results/person/03c1d205-bb90-484f-b4cb-ab88d63191b2/original.jpg,person,1,0,1,408807,1494336,1032,1448,0.273571004,5.005801607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,https://s3.amazonaws.com/deepangelai/results/person/70c5b9ba-63e1-4a6b-a8fd-18a80ff2f99a/original.jpg,person,1,2,2,16236,246016,496,496,0.065995708,6.762589042,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,https://s3.amazonaws.com/deepangelai/results/cat/49e069ea-e7b6-4397-873a-bbedb5967cfa/original.jpg,cat,1,2,3,290030,921600,1280,720,0.314702691,5.36257269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
311,https://s3.amazonaws.com/deepangelai/results/person/5b5df281-74e4-4348-81d3-e1ae91a94352/original.jpg,person,1,2,3,1372032,1498176,1224,1224,0.915801615,5.626948909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,https://s3.amazonaws.com/deepangelai/results/cat/bc310e7b-0598-4898-ae84-53d56ba64add/original.jpg,cat,1,1,2,399432,648064,664,976,0.616346534,5.865131627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,https://s3.amazonaws.com/deepangelai/results/car/34a3f7d9-a72f-4bcd-bbbf-bc8c6f35a7e2/original.jpg,car,1,0,1,5742,614400,600,1024,0.009345703,6.172137324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,https://s3.amazonaws.com/deepangelai/results/cat/4992da09-bbdf-4c5e-8dfc-0b953d86fc25/original.jpg,cat,4,1,2,85805,591872,544,1088,0.144972224,3.997330993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,https://s3.amazonaws.com/deepangelai/results/person/d1e943c8-54b3-422c-b4a9-7c35fffa249e/original.jpg,person,1,1,2,277992,696384,936,744,0.399193548,6.645938058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,https://s3.amazonaws.com/deepangelai/results/person/36a78ab6-3c7d-452b-8acd-d8d07c43e329/original.jpg,person,1,9,3,15244,1496000,1000,1496,0.01018984,5.38693887,0,1,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,https://s3.amazonaws.com/deepangelai/results/person/41683564-34c8-4cda-b390-f34f25bc5e90/original.jpg,person,1,1,2,32890,498432,528,944,0.065986935,4.45742699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,https://s3.amazonaws.com/deepangelai/results/person/a9a06808-164d-40fb-91d7-39d9b9ab8636/original.jpg,person,1,3,4,96685,409600,640,640,0.236047363,5.671033093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
319,https://s3.amazonaws.com/deepangelai/results/car/10cb833c-7b18-4f73-bbab-208852984eb1/original.jpg,car,10,0,1,538858,1486848,1056,1408,0.362416333,5.749276412,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,https://s3.amazonaws.com/deepangelai/results/person/26022eea-cbb2-4c97-bfd6-8594ec642667/original.jpg,person,1,2,3,539720,1496000,1496,1000,0.360775401,4.913582781,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,https://s3.amazonaws.com/deepangelai/results/person/3373e008-f159-40fd-aa71-97bdbf25dda3/original.jpg,person,2,0,1,315432,1496000,1000,1496,0.210850267,4.301254605,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,https://s3.amazonaws.com/deepangelai/results/wine%20glass/e035bedd-e768-48d7-870a-6bfac9508643/original.jpg,wine%20glass,0,5,4,0,360000,600,600,0,4.288539048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,https://s3.amazonaws.com/deepangelai/results/person/2ae83934-afca-47d2-a2c2-9b08291b0df9/original.jpg,person,1,1,2,660736,1166400,1080,1080,0.566474623,6.180926871,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
324,https://s3.amazonaws.com/deepangelai/results/person/1ebefc34-1c6a-4082-ab0f-e5b5df6f88f5/original.jpg,person,1,1,2,67144,1496000,1000,1496,0.044882353,6.364398825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
325,https://s3.amazonaws.com/deepangelai/results/person/85412348-3bce-492d-a3b6-261a5a9065cd/original.jpg,person,1,0,1,408852,1451520,1344,1080,0.281671627,6.239465975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
